mean_review_score_parameters,ratio,days_since_host,cooking basics,dishes and silverware,essentials,hair dryer,hangers,hot water,kitchen,refrigerator,smoke alarm,wifi,host_response_time,room_type,host_has_profile_pic,host_is_superhost,host_identity_verified,has_availability,instant_bookable,price,neighbourhood_cleansed,host_response_rate,host_acceptance_rate,host_total_listings_count,latitude,longitude,accommodates,beds,minimum_nights,maximum_nights,availability_30,availability_365,number_of_reviews,reviews_per_month,bathrooms
4.866666666666666,12.0,4580.0,1,1,1,1,1,1,1,1,1,1,within a few hours,Private room,True,True,True,True,False,115.0,Le Plateau-Mont-Royal,1.0,0.74,5.0,45.52186,-73.58207,1.0,1.0,1.0,30.0,13.0,54.0,58.0,0.46,1.0
4.905,0.0,4077.0,0,0,1,1,1,1,1,0,1,1,within an hour,Entire home/apt,True,False,True,True,False,60.0,Rosemont-La Petite-Patrie,1.0,0.33,2.0,45.55299,-73.59536,2.0,2.0,32.0,365.0,0.0,221.0,11.0,0.11,1.0
4.625,0.0,4069.0,1,1,1,1,1,0,1,1,1,1,,Entire home/apt,True,False,False,True,False,58.0,Ville-Marie,1.0,0.0,3.0,45.50342,-73.55668,3.0,2.0,90.0,1125.0,0.0,0.0,29.0,0.23,1.0
4.733333333333333,0.0,4707.0,1,1,1,1,1,1,1,1,1,1,within an hour,Entire home/apt,True,False,True,True,False,112.0,Ville-Marie,1.0,0.71,67.0,45.49238,-73.57625,4.0,2.0,31.0,1125.0,30.0,365.0,5.0,0.04,1.0
4.706666666666667,0.0,4348.0,1,1,1,1,1,1,1,1,1,1,within a day,Entire home/apt,True,False,True,True,False,100.0,Mercier-Hochelaga-Maisonneuve,0.67,0.36,2.0,45.5461,-73.54263,2.0,1.0,31.0,365.0,29.0,364.0,12.0,0.18,1.0
4.598333333333333,0.0,4038.0,0,1,1,1,1,1,1,1,1,1,,Entire home/apt,True,True,True,True,True,80.0,Rosemont-La Petite-Patrie,1.0,1.0,2.0,45.54934,-73.58532,4.0,2.0,32.0,1125.0,0.0,1.0,30.0,0.23,1.0
4.819999999999999,0.0,4145.0,0,0,0,0,0,0,1,0,0,1,within a day,Entire home/apt,True,False,True,True,False,155.0,Le Plateau-Mont-Royal,0.5,0.99,1.0,45.52073,-73.5807,2.0,1.0,60.0,365.0,30.0,365.0,0.0,1.13,1.0
4.819999999999999,0.0,4036.0,0,0,1,0,0,0,1,0,0,1,,Entire home/apt,True,False,True,True,False,500.0,Ville-Marie,1.0,0.99,1.0,45.49272,-73.56501,4.0,2.0,60.0,120.0,0.0,0.0,0.0,1.13,2.0
4.806666666666667,0.0,4241.0,1,1,1,1,1,1,1,1,1,1,within a few hours,Entire home/apt,True,False,True,True,False,135.0,Ville-Marie,1.0,0.25,3.0,45.50484,-73.55483,3.0,2.0,31.0,180.0,30.0,89.0,72.0,0.57,1.0
4.9383333333333335,0.0,4031.0,1,1,1,1,1,1,1,0,1,1,within an hour,Entire home/apt,True,False,True,True,False,703.0,Le Plateau-Mont-Royal,1.0,1.0,1.0,45.52797,-73.57446,10.0,4.0,3.0,30.0,27.0,350.0,8.0,0.08,2.0
5.0,0.0,4028.0,1,1,1,1,1,1,1,1,1,1,within a few hours,Entire home/apt,True,False,True,True,False,90.0,Le Sud-Ouest,1.0,0.0,11.0,45.44955,-73.59633,3.0,2.0,32.0,1125.0,0.0,266.0,1.0,0.01,1.0
4.5,0.0,4165.0,0,0,0,0,0,0,0,0,0,0,within a few hours,Private room,True,False,True,True,False,48.0,Rosemont-La Petite-Patrie,1.0,0.62,2.0,45.54706,-73.59011,1.0,1.0,31.0,1125.0,30.0,365.0,6.0,0.39,1.0
4.6866666666666665,0.0,4024.0,0,1,1,1,1,1,1,1,1,1,,Entire home/apt,True,False,True,True,False,359.0,Verdun,1.0,0.54,2.0,45.45032,-73.56707,10.0,6.0,31.0,1125.0,30.0,362.0,32.0,0.25,2.0
4.823333333333333,0.0,4493.0,1,1,1,1,1,1,1,1,1,0,,Entire home/apt,True,True,True,True,False,124.0,Rosemont-La Petite-Patrie,1.0,1.0,1.0,45.53931,-73.59157,2.0,1.0,32.0,64.0,28.0,267.0,205.0,1.57,1.0
4.903333333333333,0.0,4048.0,1,1,1,1,0,1,1,1,1,1,,Private room,True,False,True,False,True,86.0,Mercier-Hochelaga-Maisonneuve,1.0,0.99,2.0,45.55621,-73.53948,2.0,1.0,31.0,60.0,0.0,0.0,91.0,0.7,0.5
4.656666666666666,0.0,4513.0,1,1,1,1,1,1,1,1,1,1,within an hour,Entire home/apt,True,True,True,False,True,74.0,Le Sud-Ouest,1.0,0.98,38.0,45.47984,-73.55837,4.0,1.0,90.0,1125.0,0.0,0.0,27.0,0.21,1.0
4.95,7.0,4011.0,1,1,1,1,1,1,1,1,1,1,within a few hours,Entire home/apt,True,True,True,True,False,110.0,Villeray-Saint-Michel-Parc-Extension,1.0,0.89,3.0,45.54245,-73.61908,2.0,1.0,31.0,365.0,0.0,79.0,27.0,0.3,1.0
4.406666666666666,0.0,4512.0,0,1,0,0,0,0,1,1,0,1,within an hour,Private room,True,False,True,True,False,33.0,Le Sud-Ouest,1.0,0.36,16.0,45.49072,-73.56627,1.0,1.0,31.0,644.0,0.0,26.0,7.0,0.05,0.5
5.0,0.0,4512.0,1,1,1,1,1,1,1,0,1,1,within an hour,Private room,True,False,True,True,False,35.0,Le Sud-Ouest,1.0,0.36,16.0,45.49068,-73.56544,3.0,1.0,31.0,633.0,0.0,335.0,1.0,0.01,1.0
4.8566666666666665,0.0,4512.0,0,0,1,0,0,0,1,1,0,1,within an hour,Private room,True,False,True,True,False,27.0,Ville-Marie,1.0,0.36,16.0,45.49462,-73.56486,1.0,2.0,31.0,1125.0,0.0,206.0,7.0,0.05,1.0
4.833333333333333,7.0,4003.0,1,1,1,1,1,1,1,1,1,1,within a few hours,Entire home/apt,True,True,True,True,False,90.0,Rosemont-La Petite-Patrie,1.0,0.99,4.0,45.53421,-73.60252,2.0,1.0,5.0,60.0,3.0,217.0,92.0,0.7,1.0
4.8566666666666665,11.5,4004.0,1,1,1,1,1,1,1,1,1,1,within an hour,Entire home/apt,True,True,True,True,True,98.0,Mercier-Hochelaga-Maisonneuve,1.0,1.0,1.0,45.5578,-73.53967,2.0,1.0,2.0,30.0,0.0,0.0,103.0,0.84,1.0
4.858333333333333,0.0,3997.0,1,1,1,1,1,1,1,1,0,1,within an hour,Entire home/apt,True,True,True,True,True,55.0,Le Plateau-Mont-Royal,1.0,1.0,2.0,45.53571,-73.56806,4.0,1.0,32.0,330.0,4.0,41.0,36.0,0.28,1.0
4.455,0.0,4360.0,1,1,1,1,1,0,1,1,1,1,within a few hours,Entire home/apt,True,False,True,True,False,59.0,Le Sud-Ouest,0.96,0.68,45.0,45.45053,-73.60031,4.0,2.0,40.0,365.0,23.0,358.0,38.0,0.29,1.0
4.441666666666667,0.0,4360.0,1,1,1,1,1,1,1,1,1,1,within a few hours,Entire home/apt,True,False,True,True,False,59.0,Le Sud-Ouest,0.96,0.68,45.0,45.45225,-73.60177,4.0,2.0,40.0,1124.0,0.0,327.0,64.0,0.49,1.0
4.5600000000000005,0.0,3997.0,1,1,1,0,1,1,1,1,1,1,within an hour,Entire home/apt,True,True,True,True,True,53.0,Villeray-Saint-Michel-Parc-Extension,1.0,1.0,9.0,45.55459,-73.59638,3.0,2.0,32.0,1125.0,0.0,327.0,36.0,0.28,1.0
4.618333333333333,0.0,3997.0,1,1,1,1,1,1,1,1,1,1,within an hour,Entire home/apt,True,True,True,True,True,49.0,Rosemont-La Petite-Patrie,1.0,1.0,9.0,45.55538,-73.59036,4.0,2.0,32.0,1125.0,12.0,236.0,33.0,0.29,1.0
4.841666666666666,0.0,3997.0,1,1,1,1,1,1,1,1,1,1,within an hour,Entire home/apt,True,True,True,True,False,50.0,Le Plateau-Mont-Royal,1.0,1.0,2.0,45.53377,-73.56627,2.0,1.0,32.0,330.0,5.0,174.0,37.0,0.31,1.0
4.868333333333333,20.0,3976.0,1,1,1,1,1,1,1,1,1,1,within a day,Entire home/apt,True,True,True,True,False,104.0,Rosemont-La Petite-Patrie,1.0,0.86,2.0,45.56718,-73.57658,2.0,1.0,2.0,31.0,16.0,297.0,63.0,0.5,1.0
4.801666666666667,10.5,4003.0,1,1,1,1,1,1,1,1,1,1,within a few hours,Entire home/apt,True,True,True,True,False,80.0,Rosemont-La Petite-Patrie,1.0,0.99,4.0,45.53419,-73.6023,2.0,1.0,5.0,60.0,3.0,164.0,119.0,0.93,1.0
4.836666666666667,13.5,4003.0,1,1,1,1,1,1,1,1,1,1,within a few hours,Entire home/apt,True,True,True,True,False,99.0,Rosemont-La Petite-Patrie,1.0,0.99,4.0,45.53411,-73.6024,2.0,1.0,5.0,60.0,1.0,104.0,156.0,1.22,1.0
4.776666666666666,0.0,4148.0,0,0,1,1,1,1,1,1,1,1,within a few hours,Entire home/apt,True,True,True,True,False,84.0,Rosemont-La Petite-Patrie,1.0,0.55,7.0,45.52993,-73.61427,5.0,3.0,45.0,1125.0,0.0,206.0,21.0,0.17,1.0
4.9366666666666665,0.0,4028.0,1,1,1,1,1,1,1,1,1,1,within a few hours,Entire home/apt,True,False,True,True,False,166.0,Le Plateau-Mont-Royal,1.0,0.0,11.0,45.51812,-73.59068,6.0,3.0,31.0,1124.0,0.0,144.0,29.0,0.22,1.0
4.874999999999999,0.0,4141.0,1,1,1,0,0,0,1,1,1,1,within a few hours,Entire home/apt,True,False,True,True,False,150.0,Le Plateau-Mont-Royal,1.0,0.56,5.0,45.52205,-73.5993,5.0,3.0,10.0,50.0,0.0,134.0,34.0,0.27,1.0
4.5249999999999995,0.0,4512.0,0,1,0,0,0,0,1,1,0,1,within an hour,Private room,True,False,True,True,False,26.0,Ville-Marie,1.0,0.36,16.0,45.49048,-73.56719,1.0,1.0,31.0,633.0,0.0,206.0,11.0,0.09,3.0
4.903333333333333,0.0,5219.0,1,1,1,1,1,1,1,1,1,1,within a day,Private room,True,False,True,True,False,47.0,Le Plateau-Mont-Royal,0.86,0.64,4.0,45.52169,-73.58807,1.0,1.0,31.0,120.0,8.0,60.0,124.0,1.08,0.5
4.9383333333333335,0.0,4068.0,1,1,1,0,0,1,1,1,1,1,,Entire home/apt,True,True,True,True,False,100.0,Rosemont-La Petite-Patrie,1.0,1.0,1.0,45.53506,-73.60639,2.0,1.0,31.0,1125.0,2.0,116.0,8.0,0.06,1.0
4.911666666666666,0.0,4104.0,0,1,0,0,0,0,1,1,1,1,within a day,Entire home/apt,True,False,True,True,False,112.0,Le Plateau-Mont-Royal,1.0,0.5,4.0,45.5216,-73.59065,4.0,2.0,59.0,1125.0,30.0,246.0,20.0,0.16,2.0
4.9366666666666665,3.0,3917.0,1,1,1,1,1,1,1,1,1,0,within a day,Private room,True,False,True,True,False,37.0,Le Plateau-Mont-Royal,0.88,0.75,2.0,45.52202,-73.57864,2.0,1.0,31.0,1125.0,19.0,167.0,44.0,0.35,0.5
4.819999999999999,0.0,4681.0,0,0,0,0,0,0,1,0,0,1,,Entire home/apt,True,False,True,True,False,99.0,Le Plateau-Mont-Royal,1.0,0.99,1.0,45.52013,-73.58817,3.0,1.0,180.0,365.0,0.0,0.0,0.0,1.13,1.0
4.868333333333333,0.0,4112.0,1,1,1,1,1,1,1,1,1,0,within a few hours,Entire home/apt,True,True,True,True,False,49.0,Ville-Marie,1.0,0.91,2.0,45.52152,-73.56156,4.0,2.0,32.0,365.0,0.0,162.0,129.0,1.01,1.0
4.819999999999999,0.0,3908.0,0,0,0,0,0,0,0,0,0,0,,Private room,True,False,False,True,False,34.0,Mercier-Hochelaga-Maisonneuve,1.0,0.99,1.0,45.55328,-73.55326,4.0,1.0,360.0,365.0,0.0,0.0,0.0,1.13,1.0
4.859999999999999,0.0,4480.0,1,1,1,1,0,1,1,1,1,0,,Entire home/apt,True,False,True,False,False,300.0,Rosemont-La Petite-Patrie,1.0,0.67,1.0,45.5367,-73.5932,5.0,4.0,6.0,30.0,0.0,0.0,13.0,0.1,2.0
4.523333333333334,0.0,3889.0,1,1,1,1,1,1,1,1,1,1,within a few hours,Entire home/apt,True,False,True,True,False,48.0,Le Plateau-Mont-Royal,1.0,0.67,19.0,45.52716,-73.57478,2.0,1.0,32.0,1125.0,3.0,135.0,27.0,0.24,1.0
4.705,0.0,3887.0,0,0,1,1,1,1,1,0,1,1,,Entire home/apt,True,False,True,False,False,95.0,Le Plateau-Mont-Royal,1.0,0.99,1.0,45.52536,-73.58573,2.0,1.0,45.0,1125.0,0.0,0.0,27.0,0.21,1.0
4.93,0.0,3881.0,1,1,1,1,1,1,1,1,1,1,within a few hours,Entire home/apt,True,True,True,True,False,219.0,Mercier-Hochelaga-Maisonneuve,1.0,0.94,1.0,45.55398,-73.5497,5.0,3.0,5.0,900.0,28.0,256.0,195.0,1.54,1.0
4.92,24.5,4513.0,1,1,1,1,1,1,1,1,1,1,within an hour,Entire home/apt,True,True,True,True,False,366.0,Le Plateau-Mont-Royal,1.0,0.99,3.0,45.51838,-73.5796,8.0,6.0,1.0,1125.0,0.0,0.0,268.0,2.13,2.0
4.6883333333333335,0.0,3877.0,0,1,0,0,0,1,1,1,1,1,,Private room,True,False,True,True,False,70.0,Ville-Marie,1.0,0.2,27.0,45.511835094689566,-73.56654227989887,1.0,1.0,32.0,1125.0,1.0,336.0,8.0,0.06,0.5
4.555,0.0,3877.0,0,1,0,0,0,1,1,1,1,1,,Private room,True,False,True,True,False,105.0,Ville-Marie,1.0,0.2,27.0,45.51251,-73.56526,1.0,1.0,32.0,1125.0,3.0,338.0,4.0,0.03,0.5
4.890000000000001,0.0,3867.0,1,1,1,1,1,1,1,1,1,1,,Entire home/apt,True,False,True,False,False,130.0,Le Plateau-Mont-Royal,1.0,0.99,1.0,45.52551,-73.58954,2.0,1.0,31.0,200.0,0.0,0.0,17.0,0.13,1.0
4.958333333333333,0.0,3874.0,1,1,1,0,1,1,1,1,1,1,within an hour,Private room,True,True,True,True,False,35.0,Villeray-Saint-Michel-Parc-Extension,1.0,1.0,4.0,45.54403,-73.63151,1.0,1.0,31.0,300.0,0.0,152.0,4.0,0.26,0.5
4.845,0.0,3864.0,1,1,1,1,1,1,1,1,1,1,within a few hours,Entire home/apt,True,True,True,True,False,121.0,Le Plateau-Mont-Royal,1.0,0.5,5.0,45.51334,-73.56983,6.0,2.0,31.0,350.0,1.0,336.0,115.0,0.91,1.0
4.9,0.0,3867.0,0,0,0,0,0,0,1,0,0,1,,Entire home/apt,True,False,True,False,False,103.0,Le Plateau-Mont-Royal,1.0,0.99,2.0,45.51253,-73.57,6.0,3.0,32.0,365.0,0.0,0.0,5.0,0.04,1.0
4.896666666666667,1.0,3874.0,1,1,1,1,1,1,1,1,1,1,within an hour,Entire home/apt,True,True,True,True,False,55.0,Villeray-Saint-Michel-Parc-Extension,1.0,1.0,4.0,45.54762,-73.63594,2.0,1.0,31.0,180.0,8.0,226.0,40.0,0.51,1.0
4.926666666666667,0.0,3867.0,0,0,0,0,0,0,1,0,1,1,,Entire home/apt,True,False,True,False,False,36.0,Le Plateau-Mont-Royal,1.0,0.99,2.0,45.51164,-73.57001,1.0,1.0,32.0,730.0,0.0,0.0,9.0,0.09,1.0
4.745,11.0,3860.0,1,1,1,1,1,1,1,0,1,1,within a day,Entire home/apt,True,False,True,True,False,543.0,Le Plateau-Mont-Royal,1.0,0.85,1.0,45.53406,-73.57355,6.0,3.0,2.0,365.0,22.0,51.0,263.0,2.07,2.0
4.866666666666666,0.0,4278.0,1,1,1,1,1,1,1,1,1,1,within a day,Entire home/apt,True,True,True,True,False,69.0,Villeray-Saint-Michel-Parc-Extension,1.0,1.0,4.0,45.53941,-73.61949,4.0,3.0,32.0,360.0,12.0,131.0,30.0,0.24,1.0
4.878333333333334,7.0,4009.0,1,1,1,1,1,1,1,1,1,1,within an hour,Entire home/apt,True,False,True,True,False,145.0,Le Plateau-Mont-Royal,1.0,0.98,18.0,45.53434,-73.58697,2.0,1.0,31.0,1125.0,0.0,169.0,46.0,0.37,1.0
4.795,0.0,5224.0,1,1,1,1,1,1,1,1,1,0,within an hour,Entire home/apt,True,True,True,True,False,200.0,Le Plateau-Mont-Royal,1.0,1.0,1.0,45.53086,-73.57776,6.0,3.0,2.0,31.0,9.0,13.0,22.0,0.19,1.0
4.753333333333333,0.0,3836.0,1,1,1,1,1,1,1,1,1,0,within an hour,Private room,True,True,True,False,True,33.0,Côte-des-Neiges-Notre-Dame-de-Grâce,0.9,1.0,11.0,45.49181,-73.6294,1.0,2.0,32.0,270.0,0.0,0.0,85.0,0.68,0.5
4.803333333333334,9.5,3836.0,1,1,1,1,1,1,1,1,1,1,within an hour,Private room,True,True,True,True,False,51.0,Villeray-Saint-Michel-Parc-Extension,1.0,1.0,2.0,45.54207,-73.61947,2.0,1.0,2.0,40.0,0.0,275.0,165.0,1.32,0.5
4.901666666666667,0.0,4238.0,1,1,1,1,1,1,1,1,1,1,,Entire home/apt,True,False,True,True,False,90.0,Rosemont-La Petite-Patrie,1.0,1.0,2.0,45.53389,-73.60831,4.0,1.0,31.0,364.0,0.0,6.0,121.0,1.07,1.0
4.791666666666667,0.0,3836.0,1,1,1,1,1,1,1,1,1,0,within an hour,Private room,True,True,True,True,True,24.0,Côte-des-Neiges-Notre-Dame-de-Grâce,0.9,1.0,11.0,45.49185,-73.62946,1.0,1.0,32.0,270.0,1.0,185.0,133.0,1.06,0.5
4.786666666666667,8.833333333333334,4345.0,1,1,1,1,1,1,1,1,1,1,within an hour,Entire home/apt,True,False,True,True,False,157.0,Ville-Marie,1.0,0.99,1.0,45.51244,-73.56744,9.0,3.0,2.0,1125.0,0.0,0.0,659.0,5.23,2.0
4.8566666666666665,0.0,4206.0,0,0,0,0,0,0,1,0,1,1,a few days or more,Entire home/apt,True,False,True,True,False,80.0,Ville-Marie,0.0,0.99,3.0,45.49912,-73.55432,2.0,1.0,365.0,1125.0,30.0,365.0,36.0,0.29,1.0
4.673333333333333,0.0,3814.0,0,1,1,1,1,0,1,1,1,0,within an hour,Entire home/apt,True,False,True,True,False,100.0,Rosemont-La Petite-Patrie,1.0,1.0,1.0,45.55028,-73.58097,4.0,2.0,31.0,1125.0,0.0,289.0,27.0,0.22,1.0
4.87,0.0,4480.0,0,0,0,0,0,0,1,1,1,1,within a day,Entire home/apt,True,True,True,True,False,125.0,Le Plateau-Mont-Royal,1.0,1.0,1.0,45.51585,-73.57393,2.0,1.0,31.0,1125.0,12.0,211.0,24.0,0.19,1.0
4.7316666666666665,3.0,3893.0,1,1,1,1,1,1,1,1,1,0,within an hour,Entire home/apt,True,True,True,True,False,119.0,Villeray-Saint-Michel-Parc-Extension,1.0,0.92,1.0,45.55887,-73.60963,3.0,1.0,2.0,1125.0,27.0,127.0,149.0,1.32,1.0
4.739999999999999,0.0,3807.0,1,1,1,1,1,1,1,1,1,1,within a day,Private room,True,False,True,True,False,95.0,Ville-Marie,1.0,0.67,2.0,45.52379,-73.5553,1.0,1.0,31.0,1125.0,29.0,364.0,28.0,0.23,0.5
5.0,0.0,4116.0,1,1,1,0,1,1,1,1,1,0,within a few hours,Entire home/apt,True,False,True,True,False,550.0,Ville-Marie,1.0,0.97,2.0,45.517662,-73.56054,6.0,3.0,3.0,21.0,27.0,333.0,2.0,0.16,1.0
4.85,0.0,4009.0,1,1,1,1,0,1,1,1,1,1,within an hour,Entire home/apt,True,False,True,True,True,130.0,Le Plateau-Mont-Royal,1.0,0.98,18.0,45.53096,-73.58513,2.0,1.0,31.0,1125.0,22.0,31.0,20.0,0.16,1.0
4.8116666666666665,81.0,3798.0,1,1,1,1,1,1,1,1,1,1,within an hour,Private room,True,True,True,True,True,118.0,Rosemont-La Petite-Patrie,0.98,1.0,10.0,45.539067772273945,-73.6074790354254,2.0,1.0,1.0,1125.0,0.0,0.0,626.0,5.87,2.0
4.583333333333333,0.0,4249.0,1,1,1,1,1,1,1,1,1,1,,Entire home/apt,True,False,True,True,False,45.0,Mercier-Hochelaga-Maisonneuve,1.0,0.99,2.0,45.5461,-73.54768,4.0,2.0,365.0,365.0,0.0,326.0,6.0,0.06,1.0
4.875,0.0,3795.0,1,1,1,1,1,1,1,1,1,1,,Entire home/apt,True,False,True,True,False,171.0,Ville-Marie,1.0,0.99,2.0,45.49576,-73.57296,2.0,1.0,182.0,365.0,28.0,302.0,12.0,0.1,1.0
4.936666666666667,0.0,4009.0,0,1,1,1,1,1,1,1,1,1,within an hour,Entire home/apt,True,False,True,True,False,290.0,Le Plateau-Mont-Royal,1.0,0.98,18.0,45.5362,-73.58311,4.0,2.0,31.0,31.0,30.0,358.0,42.0,0.36,1.0
4.826666666666667,0.0,3788.0,0,0,1,1,1,1,1,0,1,1,within a few hours,Entire home/apt,True,True,True,True,True,42.0,Villeray-Saint-Michel-Parc-Extension,1.0,1.0,2.0,45.56489,-73.59731,2.0,1.0,32.0,1125.0,16.0,288.0,221.0,1.77,1.0
4.883333333333334,0.0,3846.0,1,1,1,1,1,1,1,1,1,1,within an hour,Entire home/apt,True,False,True,True,False,70.0,Lachine,1.0,1.0,2.0,45.43079,-73.67173,3.0,2.0,32.0,1125.0,0.0,6.0,39.0,0.31,1.0
4.9433333333333325,0.0,3782.0,1,1,1,1,1,1,1,1,1,1,,Entire home/apt,True,False,False,True,False,174.0,Le Sud-Ouest,1.0,0.0,1.0,45.48081,-73.57793,3.0,2.0,330.0,1120.0,0.0,235.0,6.0,0.1,1.0
5.0,0.0,3780.0,0,0,0,0,0,0,1,1,1,1,,Entire home/apt,True,False,True,True,False,114.0,Ville-Marie,1.0,0.99,2.0,45.5081,-73.55797,2.0,2.0,180.0,1125.0,30.0,365.0,3.0,0.03,1.0
4.796666666666666,0.0,3470.0,1,1,1,1,1,1,1,1,1,0,,Entire home/apt,True,False,True,True,False,100.0,Ahuntsic-Cartierville,1.0,0.99,1.0,45.57158,-73.64661,3.0,2.0,32.0,200.0,0.0,300.0,45.0,0.39,1.0
4.851666666666667,0.0,3778.0,1,1,1,1,1,1,1,1,1,1,within an hour,Entire home/apt,True,True,True,True,False,239.0,Ville-Marie,1.0,0.94,2.0,45.50169884840736,-73.55849248197913,2.0,2.0,31.0,1125.0,0.0,25.0,18.0,0.15,1.0
4.8116666666666665,0.0,3776.0,0,1,1,1,1,1,1,1,1,1,,Entire home/apt,True,True,True,True,False,289.0,Ville-Marie,1.0,1.0,4.0,45.49862,-73.55977,2.0,2.0,31.0,1125.0,0.0,171.0,64.0,0.55,1.0
5.0,0.0,3774.0,1,1,1,1,1,1,1,1,1,0,within a few hours,Entire home/apt,True,False,False,True,False,95.0,Le Plateau-Mont-Royal,1.0,1.0,1.0,45.52545,-73.60227,2.0,3.0,31.0,62.0,5.0,210.0,1.0,0.36,1.0
4.6483333333333325,0.0,3765.0,1,1,1,0,1,1,1,1,1,1,,Entire home/apt,True,False,True,True,False,120.0,Ville-Marie,1.0,1.0,2.0,45.51871,-73.55818,3.0,2.0,31.0,365.0,20.0,355.0,24.0,0.2,1.0
4.923333333333333,0.0,3763.0,1,1,1,1,1,1,1,1,1,0,within an hour,Entire home/apt,True,True,True,False,False,199.0,Le Plateau-Mont-Royal,1.0,1.0,1.0,45.526554,-73.603584,2.0,1.0,3.0,1125.0,0.0,0.0,143.0,1.16,1.0
4.87,0.0,3757.0,1,1,1,1,1,1,1,1,1,1,within a few hours,Entire home/apt,True,True,True,True,True,51.0,Rosemont-La Petite-Patrie,1.0,1.0,2.0,45.53295,-73.61347,2.0,1.0,32.0,1125.0,1.0,184.0,280.0,2.4,1.0
4.166666666666667,0.0,4064.0,0,0,1,1,1,0,1,0,1,1,,Entire home/apt,True,False,True,False,False,110.0,Ville-Marie,1.0,0.99,6.0,45.50725,-73.57072,3.0,1.0,300.0,1125.0,0.0,0.0,2.0,0.02,1.0
4.819999999999999,0.0,3741.0,1,1,1,1,1,1,1,1,1,1,within a day,Entire home/apt,True,False,True,True,False,80.0,Rosemont-La Petite-Patrie,1.0,0.5,2.0,45.54424,-73.60263,2.0,2.0,31.0,365.0,7.0,192.0,33.0,0.27,1.0
4.953333333333333,0.0,4423.0,1,1,1,1,1,1,1,1,1,1,,Entire home/apt,True,False,True,True,False,150.0,Rosemont-La Petite-Patrie,1.0,0.5,1.0,45.53275,-73.6159,4.0,2.0,5.0,32.0,0.0,38.0,22.0,0.18,1.0
4.726666666666667,0.0,4329.0,1,1,1,1,1,1,1,1,1,1,within an hour,Entire home/apt,True,False,True,True,False,105.0,Ahuntsic-Cartierville,1.0,1.0,5.0,45.54035,-73.64508,4.0,3.0,33.0,1125.0,0.0,109.0,7.0,0.06,1.0
4.833333333333333,0.0,4512.0,0,0,0,0,0,0,0,0,0,0,within an hour,Private room,True,False,True,True,False,25.0,Le Sud-Ouest,1.0,0.36,16.0,45.48995,-73.56535,1.0,1.0,31.0,1125.0,0.0,210.0,4.0,0.03,1.0
4.808333333333334,0.0,4153.0,0,1,1,1,1,0,1,0,1,1,within a few hours,Entire home/apt,True,False,True,True,False,40.0,Côte-des-Neiges-Notre-Dame-de-Grâce,1.0,0.38,32.0,45.47358,-73.60586,1.0,1.0,365.0,400.0,24.0,210.0,24.0,0.2,1.0
4.855,12.666666666666666,4082.0,1,1,1,1,1,1,1,1,1,1,within an hour,Entire home/apt,True,True,True,True,False,166.0,Le Plateau-Mont-Royal,1.0,0.97,4.0,45.52143,-73.57345,6.0,2.0,2.0,1125.0,8.0,18.0,774.0,6.43,1.0
4.855,23.0,4146.0,1,1,1,1,1,1,1,1,1,1,within a few hours,Entire home/apt,True,True,True,True,False,150.0,Le Plateau-Mont-Royal,0.86,0.91,1.0,45.53285,-73.58246,2.0,1.0,3.0,125.0,16.0,23.0,127.0,1.06,1.0
4.8549999999999995,0.0,4153.0,1,1,1,1,1,1,1,1,1,1,a few days or more,Entire home/apt,True,False,True,True,False,85.0,Ville-Marie,0.0,1.0,4.0,45.5095,-73.56323,2.0,1.0,180.0,1125.0,0.0,326.0,16.0,0.13,1.0
4.945000000000001,6.5,3727.0,1,1,1,1,1,1,1,1,1,1,within an hour,Entire home/apt,True,True,True,True,False,305.0,Villeray-Saint-Michel-Parc-Extension,1.0,0.96,7.0,45.53926,-73.62067,6.0,3.0,2.0,90.0,18.0,321.0,83.0,0.73,1.0
4.808333333333333,0.0,3712.0,1,1,1,1,1,1,1,0,1,1,within an hour,Entire home/apt,True,True,True,True,False,57.0,Ville-Marie,1.0,0.86,42.0,45.52385,-73.55971,2.0,1.0,32.0,1125.0,0.0,304.0,35.0,0.35,1.0
4.908333333333333,0.0,3709.0,1,1,1,1,1,1,1,1,1,1,within an hour,Entire home/apt,True,True,False,True,False,250.0,Côte-des-Neiges-Notre-Dame-de-Grâce,1.0,0.93,2.0,45.46878,-73.6219,6.0,2.0,31.0,1125.0,7.0,71.0,73.0,0.6,1.0
4.618333333333333,0.0,3722.0,1,1,1,0,1,0,1,0,1,1,within a few hours,Entire home/apt,True,True,True,True,False,129.0,Le Plateau-Mont-Royal,1.0,0.52,2.0,45.52155,-73.57456,4.0,2.0,31.0,1125.0,0.0,15.0,7.0,0.06,1.0
4.873333333333333,0.0,3683.0,0,1,1,1,1,1,1,1,1,1,,Entire home/apt,True,False,True,True,False,299.0,Le Plateau-Mont-Royal,1.0,1.0,1.0,45.52777,-73.58024,6.0,3.0,31.0,90.0,0.0,97.0,25.0,0.28,1.0
4.9433333333333325,0.0,3714.0,1,1,1,1,1,1,1,1,1,1,,Entire home/apt,True,False,True,True,False,300.0,Côte-des-Neiges-Notre-Dame-de-Grâce,1.0,0.99,2.0,45.47575,-73.61208,10.0,6.0,90.0,120.0,30.0,89.0,24.0,0.23,1.0
